"mes","dia","anio","provincia","casos"
"05","6","2020","Zamora Chinchipe","61"
"05","7","2020","Zamora Chinchipe","78"
"05","8","2020","Zamora Chinchipe","66"
"05","9","2020","Zamora Chinchipe","67"
"05","10","2020","Zamora Chinchipe","68"
"05","11","2020","Zamora Chinchipe","67"
"05","12","2020","Zamora Chinchipe","70"
"05","13","2020","Zamora Chinchipe","70"
"05","14","2020","Zamora Chinchipe","72"
"05","15","2020","Zamora Chinchipe","85"
"05","16","2020","Zamora Chinchipe","93"
"05","17","2020","Zamora Chinchipe","101"
"05","18","2020","Zamora Chinchipe","106"
"05","19","2020","Zamora Chinchipe","111"
"05","20","2020","Zamora Chinchipe","131"
"05","21","2020","Zamora Chinchipe","137"
"05","22","2020","Zamora Chinchipe","148"
"05","23","2020","Zamora Chinchipe","149"
"05","24","2020","Zamora Chinchipe","149"
"05","25","2020","Zamora Chinchipe","163"
"05","26","2020","Zamora Chinchipe","171"
"05","27","2020","Zamora Chinchipe","172"
"05","28","2020","Zamora Chinchipe","178"
"05","29","2020","Zamora Chinchipe","181"
"05","30","2020","Zamora Chinchipe","186"
"05","31","2020","Zamora Chinchipe","186"
"06","1","2020","Zamora Chinchipe","230"
"06","2","2020","Zamora Chinchipe","247"
"06","3","2020","Zamora Chinchipe","253"
"06","4","2020","Zamora Chinchipe","254"
"06","5","2020","Zamora Chinchipe","275"
"06","6","2020","Zamora Chinchipe","277"
"6","7","2020","Zamora Chinchipe","277"
"6","8","2020","Zamora Chinchipe","277"
"6","9","2020","Zamora Chinchipe","279"
"6","10","2020","Zamora Chinchipe","309"
"6","11","2020","Zamora Chinchipe","316"
"6","12","2020","Zamora Chinchipe","343"
"6","13","2020","Zamora Chinchipe","357"
"6","14","2020","Zamora Chinchipe","358"
"6","15","2020","Zamora Chinchipe","365"
"6","16","2020","Zamora Chinchipe","383"
"6","17","2020","Zamora Chinchipe","385"
"6","18","2020","Zamora Chinchipe","402"
"6","19","2020","Zamora Chinchipe","409"
"6","20","2020","Zamora Chinchipe","419"
"6","21","2020","Zamora Chinchipe","422"
"6","22","2020","Zamora Chinchipe","422"
"6","23","2020","Zamora Chinchipe","428"
"6","24","2020","Zamora Chinchipe","456"
"6","25","2020","Zamora Chinchipe","466"
"6","26","2020","Zamora Chinchipe","466"
"6","27","2020","Zamora Chinchipe","496"
"6","28","2020","Zamora Chinchipe","523"
"6","29","2020","Zamora Chinchipe","523"
"6","30","2020","Zamora Chinchipe","536"
"7","1","2020","Zamora Chinchipe","544"
"7","2","2020","Zamora Chinchipe","584"
"7","3","2020","Zamora Chinchipe","597"
"7","4","2020","Zamora Chinchipe","605"
"7","5","2020","Zamora Chinchipe","615"
"7","6","2020","Zamora Chinchipe","637"
"7","7","2020","Zamora Chinchipe","642"
"7","8","2020","Zamora Chinchipe","643"
"7","9","2020","Zamora Chinchipe","675"
"7","10","2020","Zamora Chinchipe","693"
"7","11","2020","Zamora Chinchipe","716"
"7","12","2020","Zamora Chinchipe","720"
"7","13","2020","Zamora Chinchipe","747"
"7","14","2020","Zamora Chinchipe","771"
"7","15","2020","Zamora Chinchipe","775"
"7","16","2020","Zamora Chinchipe","780"
"7","17","2020","Zamora Chinchipe","782"
"7","18","2020","Zamora Chinchipe","783"
"7","19","2020","Zamora Chinchipe","792"
"7","20","2020","Zamora Chinchipe","812"
"7","21","2020","Zamora Chinchipe","816"
"7","22","2020","Zamora Chinchipe","836"
"7","23","2020","Zamora Chinchipe","859"
"7","24","2020","Zamora Chinchipe","873"
"7","25","2020","Zamora Chinchipe","882"
"7","26","2020","Zamora Chinchipe","895"
"7","27","2020","Zamora Chinchipe","896"
"7","28","2020","Zamora Chinchipe","905"
"7","29","2020","Zamora Chinchipe","912"
"7","30","2020","Zamora Chinchipe","940"
"7","31","2020","Zamora Chinchipe","945"
"8","1","2020","Zamora Chinchipe","978"
"8","2","2020","Zamora Chinchipe","990"
"8","3","2020","Zamora Chinchipe","990"
"8","4","2020","Zamora Chinchipe","1005"
"8","5","2020","Zamora Chinchipe","1005"
"8","6","2020","Zamora Chinchipe","1014"
"8","7","2020","Zamora Chinchipe","1016"
"8","8","2020","Zamora Chinchipe","1039"
"8","9","2020","Zamora Chinchipe","1047"
"8","10","2020","Zamora Chinchipe","1047"
"8","11","2020","Zamora Chinchipe","1047"
"8","12","2020","Zamora Chinchipe","1070"
"8","13","2020","Zamora Chinchipe","1080"
"8","14","2020","Zamora Chinchipe","1082"
"8","15","2020","Zamora Chinchipe","1083"
"8","16","2020","Zamora Chinchipe","1084"
